 IPMSB_GD_R102        eM-Test Expert (R)     licence #1 AAAAAAAA TECHNOLOGY INC, 

 Test Fixture Nails    1983/3064 Selected Drills           16-Oct-2010 11:01
                       2054 Nails, 2213 Nets               INCH units

Nail         X         Y   Type Grid T/B  Net   Net Name   Virtual Pin/Via
$286       3.803     4.512   2  E4   (B)  #1871 DMI_RXP1         V VIA .
$287       3.871     4.479   2  E4   (B)  #1870 DMI_RXN1         V VIA .
$288       3.874     4.556   2  E4   (B)  #1866 DMI_RXN0         V VIA .
$289       3.801     4.596   2  E4   (B)  #1876 DMI_TXN3         V VIA .
$290       3.814     4.663   2  D4   (B)  #1873 DMI_TXP2         V VIA .
$291       3.877     4.630   2  D4   (B)  #1872 DMI_TXN2         V VIA .
$292       3.912     4.694   2  D4   (B)  #1868 DMI_TXN1         V VIA .
$293       3.846     4.726   2  D4   (B)  #1869 DMI_TXP1         V VIA .
$294       3.893     4.784   2  D4   (B)  #1864 DMI_TXN0         V VIA .
$295       3.953     4.752   2  D4   (B)  #1865 DMI_TXP0         V VIA .
$296       4.559     4.841   2  D4   (B)  #1966 FDI_TXP4         V VIA .
$297       4.489     4.872   2  D4   (B)  #1958 FDI_TXN4         V VIA .
$298       4.463     5.059   1  D4   (B)  #1867 DMI_RXP0         V VIA .
$299       5.775     5.393   1  D5   (B)  #1877 DMI_TXP3         V VIA .
$300       4.510     7.445   1  B4   (B)  #220  HDMI_TMDSD_CLK   V VIA .
$301       3.914     8.023   1  B4   (B)  #693  USB3_SMI#        V VIA .
$302       5.160     7.892   1  B5   (B)  #212  HDMI_TMDSD_DATA1 V VIA .
$303       5.329     7.926   1  B5   (B)  #214  HDMI_TMDSD_DATA1# V VIA .
$304       5.773     8.294   2  B5   (B)  #176  DDPC_AUXPCH_DP#  V VIA .
$305       6.077     7.940   1  B5   (B)  #208  HDMI_TMDSD_DATA2 V VIA .
$306       6.153     7.777   1  B5   (B)  #188  DP_DDSPC_DATA3#  V VIA .
$307       6.308     7.841   1  B6   (B)  #186  DP_DDSPC_DATA3   V VIA .
$308       6.254     8.096   1  B6   (B)  #193  DVI_TMDSB_DATA2# V VIA .
$309       6.320     8.158   1  B6   (B)  #203  DVI_TMDSB_CLK    V VIA .
$310       6.452     8.149   2  B6   (B)  #201  DVI_TMDSB_DATA0# V VIA .
$311       6.513     8.191   2  B6   (B)  #205  DVI_TMDSB_CLK#   V VIA .
$312       6.522     8.116   2  B6   (B)  #199  DVI_TMDSB_DATA0  V VIA .
$313       6.568     8.034   1  B6   (B)  #191  DVI_TMDSB_DATA2  V VIA .
$314       6.395     8.046   1  B6   (B)  #197  DVI_TMDSB_DATA1# V VIA .
$315       6.448     7.977   2  B6   (B)  #180  DP_DDSPC_DATA1#  V VIA .
$316       6.510     7.943   2  B6   (B)  #178  DP_DDSPC_DATA1   V VIA .
$317       6.599     7.932   1  B6   (B)  #170  DP_DDSPC_DATA0   V VIA .
$318       6.705     7.836   1  B6   (B)  #1107 DDPD_CTRL_DATA   V VIA .
$319       6.910     7.810   1  B6   (B)  #661  LAN_DISABLE#     V VIA .
$320       7.045     7.870   1  B6   (B)  #334  OC89#            V VIA .
$321       7.057     7.774   2  B6   (B)  #159  LAN_PE1_RXP6     V VIA .
$322       7.024     7.708   2  B6   (B)  #166  LAN_PE1_TXP6     V VIA .
$323       7.123     7.741   2  B6   (B)  #164  LAN_PE1_RXN6     V VIA .
$324       7.193     7.709   2  B6   (B)  #168  LAN_PE1_TXN6     V VIA .
$325       7.504     7.921   1  B7   (B)  #512  DDPC_HPD_DP      V VIA .
$326       7.711     8.072   1  B7   (B)  #329  OC1213#          V VIA .
$327       8.111     6.926   1  C7   (B)  #45   VIDSCLK          V VIA .
$328       7.899     6.672   2  C7   (B)  #465  H_CFG2           V VIA .
$329       7.834     6.706   2  C7   (B)  #462  CPU_CFG0         V VIA .
$330       7.706     6.617   2  C7   (B)  #463  H_CFG1           V VIA .
$331       7.781     6.620   2  C7   (B)  #469  H_CFG8           V VIA .
$332       7.851     6.619   2  C7   (B)  #471  H_CFG9           V VIA .
$333       7.886     6.560   2  C7   (B)  #466  H_CFG4           V VIA .
$334       7.910     6.493   2  C7   (B)  #470  H_CFG7           V VIA .
$335       7.975     6.588   2  C7   (B)  #464  H_CFG3           V VIA .
$336       8.044     6.576   2  C7   (B)  #479  H_CFG16_SNB_PCUSTB0 V VIA .
$337       8.109     6.609   2  C7   (B)  #478  H_CFG17_SNB_PCUSTB1 V VIA .
$338       8.242     6.115   2  C7   (B)  #1206 BPM7#            V VIA .
$339       8.140     6.184   1  C7   (B)  #1202 BPM3#            V VIA .
$340       7.946     6.211   2  C7   (B)  #1201 BPM2#            V VIA .
$341       7.930     6.143   2  C7   (B)  #1204 BPM5#            V VIA .
$342       7.866     6.210   2  C7   (B)  #1200 BPM1#            V VIA .
$343       7.784     6.245   2  C7   (B)  #1199 BPM0#            V VIA .
$344       7.816     6.310   2  C7   (B)  #1215 H_PREQ#          V VIA .
$345       7.840     6.375   2  C7   (B)  #467  H_CFG5           V VIA .
$346       7.852     6.450   2  C7   (B)  #475  H_CFG12          V VIA .
$347       7.783     6.420   2  C7   (B)  #473  H_CFG11          V VIA .
$348       7.745     6.478   2  C7   (B)  #476  H_CFG15          V VIA .
$349       7.677     6.480   2  C7   (B)  #474  H_CFG13          V VIA .
$350       7.610     6.500   2  C7   (B)  #472  H_CFG10          V VIA .
$351       7.542     6.485   2  C7   (B)  #477  H_CFG14          V VIA .
$352       7.460     6.480   1  C6   (B)  #468  H_CFG6           V VIA .
$353       7.455     0.880   1  G6   (B)  #1892 A20GATE          V VIA .
$354       7.340     0.815   1  H6   (B)  #40   PLTRST#          V VIA .
$355       7.493     0.748   1  H6   (B)  #295  SLP_S4#          V VIA .
$356       8.103     1.233   2  G7   (B)  #294  SLP_S3#          V VIA .
$357       8.089     0.587   2  H7   (B)  #271  SB_PWRBTN#       V VIA .
$358       8.181     0.632   1  H7   (B)  #880  LAD3             V VIA .
$359       8.318     0.482   2  H7   (B)  #1812 LFRAME#          V VIA .
$360       8.390     0.495   2  H7   (B)  #881  LAD0             V VIA .
$361       8.622     0.541   1  H7   (B)  #879  LAD1             V VIA .
$362       8.851     0.463   1  H8   (B)  #882  LAD2             V VIA .
$363       9.041     1.778   1  G8   (B)  #876  F_FAN_INITIAL    V VIA .
$364       8.640     4.156   1  E7   (B)  #915  TCK              V VIA .
$365       9.099     4.201   1  E8   (B)  #139  CPUPWRGD         V VIA .
$366       9.385     4.478   2  E8   (B)  #884  SLP_LAN#         V VIA .
$367       9.230     4.495   1  E8   (B)  #273  PCH_DPWROK       V VIA .
$368       9.120     4.765   1  D8   (B)  #459  REARFAN_34PIN    V VIA .
$369       8.441     4.809   2  D7   (B)  #918  TDI              V VIA .
$370       8.432     4.884   2  D7   (B)  #917  TMS              V VIA .
$371       9.104     5.053   1  D8   (B)  #875  R_FAN_INITIAL    V VIA .
$372       9.339     5.305   1  D8   (B)  #561  PECI_PCH         V VIA .
$373       9.205     5.375   2  D8   (B)  #140  PLTRST_CPU#      V VIA .
$374       9.250     5.428   2  D8   (B)  #1897 PM_SYNC          V VIA .
$375       9.221     5.498   2  D8   (B)  #141  H_THMTRIP#       V VIA .
$376       9.117     5.380   2  D8   (B)  #439  CATERR#          V VIA .
$377       8.773     5.470   2  D8   (B)  #1216 H_PRDY#          V VIA .
$378       8.560     5.345   2  D7   (B)  #914  TDO              V VIA .
$379       8.555     5.415   2  D7   (B)  #916  TRST#            V VIA .
$380       8.683     5.850   1  D7   (B)  #1205 BPM6#            V VIA .
$381       8.519     6.090   1  C7   (B)  #1203 BPM4#            V VIA .
$382       8.446     6.343   1  C7   (B)  #461  H_PECI_R         V VIA .
$383       8.940     6.465   2  C8   (B)  #46   VIDSOUT          V VIA .
$384       9.011     6.565   2  C8   (B)  #143  PROCHOT#         V VIA .
$385       8.901     8.549   2  A8   (B)  #1063 USBN12           V VIA .
$386       8.830     8.529   2  A8   (B)  #1050 USBP13           V VIA .
$387       8.767     8.495   2  A8   (B)  #1051 USBN13           V VIA .
$388       8.732     8.583   1  A7   (B)  #1062 USBP12           V VIA .
$417       3.340     7.141   2  B3   (B)  #1310 EXP_RXP0         V PIN IJ41.18
$418       3.261     7.102   2  B3   (B)  #1294 EXP_RXN0         V PIN IJ41.19
$419       3.261     6.945   2  C3   (B)  #1311 EXP_RXP1         V PIN IJ41.23
$420       3.340     6.905   2  C3   (B)  #1295 EXP_RXN1         V PIN IJ41.24
$421       3.340     6.748   2  C3   (B)  #1302 EXP_RXN2         V PIN IJ41.28
$422       3.261     6.787   2  C3   (B)  #1318 EXP_RXP2         V PIN IJ41.27
$423       3.261     6.630   2  C3   (B)  #1319 EXP_RXP3         V PIN IJ41.31
$424       3.340     6.590   2  C3   (B)  #1303 EXP_RXN3         V PIN IJ41.32
$425       3.261     6.393   2  C3   (B)  #1320 EXP_RXP4         V PIN IJ41.37
$426       3.340     6.354   2  C3   (B)  #1304 EXP_RXN4         V PIN IJ41.38
$427       3.340     6.196   2  C3   (B)  #1305 EXP_RXN5         V PIN IJ41.42
$428       3.261     6.236   2  C3   (B)  #1321 EXP_RXP5         V PIN IJ41.41
$429       3.261     6.078   2  C3   (B)  #1322 EXP_RXP6         V PIN IJ41.45
$430       3.340     6.039   2  C3   (B)  #1306 EXP_RXN6         V PIN IJ41.46
$431       3.340     5.882   2  C3   (B)  #1307 EXP_RXN7         V PIN IJ41.50
$432       3.261     5.921   2  C3   (B)  #1323 EXP_RXP7         V PIN IJ41.49
$433       3.261     5.685   2  D3   (B)  #1308 EXP_RXN8         V PIN IJ41.55
$434       3.340     5.724   2  D3   (B)  #1324 EXP_RXP8         V PIN IJ41.54
$435       3.340     5.567   2  D3   (B)  #1325 EXP_RXP9         V PIN IJ41.58
$436       3.261     5.527   2  D3   (B)  #1309 EXP_RXN9         V PIN IJ41.59
$437       3.261     5.370   2  D3   (B)  #1296 EXP_RXN10        V PIN IJ41.63
$438       3.340     5.409   2  D3   (B)  #1312 EXP_RXP10        V PIN IJ41.62
$439       3.340     5.252   2  D3   (B)  #1313 EXP_RXP11        V PIN IJ41.66
$440       3.261     5.212   2  D3   (B)  #1297 EXP_RXN11        V PIN IJ41.67
$441       3.261     5.055   2  D3   (B)  #1298 EXP_RXN12        V PIN IJ41.71
$442       3.340     5.094   2  D3   (B)  #1314 EXP_RXP12        V PIN IJ41.70
$443       3.340     4.937   2  D3   (B)  #1315 EXP_RXP13        V PIN IJ41.74
$444       3.261     4.897   2  D3   (B)  #1299 EXP_RXN13        V PIN IJ41.75
$445       3.340     4.779   2  D3   (B)  #1316 EXP_RXP14        V PIN IJ41.78
$446       3.261     4.740   2  D3   (B)  #1300 EXP_RXN14        V PIN IJ41.79
$447       3.261     4.582   2  E3   (B)  #1301 EXP_RXN15        V PIN IJ41.83
$448       3.340     4.622   2  D3   (B)  #1317 EXP_RXP15        V PIN IJ41.82
$449       3.859     4.933   2  D4   (B)  #795  EXP_TXP15        V VIA .
$450       3.794     4.966   2  D4   (B)  #797  EXP_TXN15        V VIA .
$451       3.845     5.026   2  D4   (B)  #789  EXP_TXP14        V VIA .
$452       3.874     5.089   2  D4   (B)  #787  EXP_TXN13        V VIA .
$453       3.780     5.059   2  D4   (B)  #793  EXP_TXN14        V VIA .
$454       3.735     5.122   2  D3   (B)  #785  EXP_TXP13        V VIA .
$455       3.857     5.201   2  D4   (B)  #777  EXP_TXP11        V VIA .
$456       3.795     5.235   2  D4   (B)  #779  EXP_TXN11        V VIA .
$457       3.908     5.505   1  D4   (B)  #783  EXP_TXN12        V VIA .
$458       3.729     5.406   1  D3   (B)  #781  EXP_TXP12        V VIA .
$459       3.626     5.512   1  D3   (B)  #773  EXP_TXP10        V VIA .
$460       3.546     5.479   2  D3   (B)  #775  EXP_TXN10        V VIA .
$461       3.537     5.620   2  D3   (B)  #771  EXP_TXN9         V VIA .
$462       3.597     5.652   2  D3   (B)  #767  EXP_TXP9         V VIA .
$463       3.600     5.794   1  D3   (B)  #765  EXP_TXN8         V VIA .
$464       3.711     5.827   1  D3   (B)  #763  EXP_TXP8         V VIA .
$465       3.619     6.004   2  C3   (B)  #759  EXP_TXP7         V VIA .
$466       3.556     5.972   2  C3   (B)  #761  EXP_TXN7         V VIA .
$467       3.536     6.125   1  C3   (B)  #757  EXP_TXN6         V VIA .
$468       3.644     6.157   1  C3   (B)  #755  EXP_TXP6         V VIA .
$469       3.592     6.279   2  C3   (B)  #753  EXP_TXN5         V VIA .
$470       3.530     6.311   2  C3   (B)  #751  EXP_TXP5         V VIA .
$471       3.575     6.486   1  C3   (B)  #809  EXP_TXP4         V VIA .
$472       3.690     6.455   1  C3   (B)  #749  EXP_TXN4         V VIA .
$473       3.813     6.864   2  C4   (B)  #791  EXP_TXP1         V VIA .
$474       4.293     6.913   2  C4   (B)  #747  EXP_TXP0         V VIA .
$475       4.380     6.917   1  C4   (B)  #769  EXP_TXN0         V VIA .
$476       4.469     6.854   1  C4   (B)  #799  EXP_TXN1         V VIA .
$477       5.064     6.627   2  C5   (B)  #801  EXP_TXP2         V VIA .
$478       5.125     6.596   2  C5   (B)  #803  EXP_TXN2         V VIA .
$479       5.071     6.536   2  C5   (B)  #805  EXP_TXP3         V VIA .
$480       5.132     6.505   2  C5   (B)  #807  EXP_TXN3         V VIA .
$513       1.466     2.729   1  F2   (B)  #1116 SST              V VIA .
$514       3.920     2.260   2  F4   (B)  #1617 M_CHB_DQ5        V PIN IDIMMB1.123
$515       4.156     2.260   2  F4   (B)  #1633 M_CHB_DQ7        V PIN IDIMMB1.129
$516       4.235     2.260   2  F4   (B)  #1576 M_CHB_DQ12       V PIN IDIMMB1.131
$517       4.471     2.260   2  F4   (B)  #1578 M_CHB_DQ14       V PIN IDIMMB1.137
$518       4.628     2.260   2  F4   (B)  #1586 M_CHB_DQ21       V PIN IDIMMB1.141
$519       4.747     2.442   2  F4   (B)  #1640 M_CHB_DQS2#        PIN IDIMMB0.24
$520       4.668     2.442   2  F4   (B)  #1581 M_CHB_DQ17         PIN IDIMMB0.22
$521       4.510     2.442   2  F4   (B)  #1574 M_CHB_DQ15         PIN IDIMMB0.18
$522       4.432     2.442   2  F4   (B)  #1639 M_CHB_DQS1         PIN IDIMMB0.16
$523       4.274     2.442   2  F4   (B)  #1634 M_CHB_DQ13         PIN IDIMMB0.12
$524       4.195     2.442   2  F4   (B)  #1595 M_CHB_DQ3          PIN IDIMMB0.10
$525       4.038     2.442   2  F4   (B)  #1636 M_CHB_DQS0#        PIN IDIMMB0.6
$526       3.959     2.442   2  F4   (B)  #1573 M_CHB_DQ1          PIN IDIMMB0.4
$527       3.920     2.517   2  F4   (B)  #1572 M_CHB_DQ0          PIN IDIMMB0.3
$528       4.077     2.517   2  F4   (B)  #1637 M_CHB_DQS0         PIN IDIMMB0.7
$529       4.156     2.517   2  F4   (B)  #1584 M_CHB_DQ2          PIN IDIMMB0.9
$530       4.313     2.517   2  F4   (B)  #1635 M_CHB_DQ9          PIN IDIMMB0.13
$531       4.392     2.517   2  F4   (B)  #1638 M_CHB_DQS1#        PIN IDIMMB0.15
$532       4.550     2.517   2  F4   (B)  #1575 M_CHB_DQ10         PIN IDIMMB0.19
$533       4.628     2.517   2  F4   (B)  #1580 M_CHB_DQ16         PIN IDIMMB0.21
$534       4.786     2.517   2  F4   (B)  #1641 M_CHB_DQS2         PIN IDIMMB0.25
$535       4.825     2.592   2  F4   (B)  #1587 M_CHB_DQ22         PIN IDIMMB0.146
$536       4.589     2.592   2  F4   (B)  #1585 M_CHB_DQ20         PIN IDIMMB0.140
$537       4.510     2.592   2  F4   (B)  #1579 M_CHB_DQ11         PIN IDIMMB0.138
$538       4.274     2.592   2  F4   (B)  #1577 M_CHB_DQ8          PIN IDIMMB0.132
$539       4.117     2.592   2  F4   (B)  #1628 M_CHB_DQ6          PIN IDIMMB0.128
$540       3.880     2.592   2  F4   (B)  #1606 M_CHB_DQ4          PIN IDIMMB0.122
$541       4.747     3.290   2  F4   (B)  #1468 M_CHA_DQS2#        PIN IDIMMA0.24
$542       4.668     3.290   2  F4   (B)  #1409 M_CHA_DQ17         PIN IDIMMA0.22
$543       4.510     3.290   2  F4   (B)  #1402 M_CHA_DQ10         PIN IDIMMA0.18
$544       4.432     3.290   2  F4   (B)  #1467 M_CHA_DQS1         PIN IDIMMA0.16
$545       4.274     3.290   2  F4   (B)  #1462 M_CHA_DQ8          PIN IDIMMA0.12
$546       4.195     3.290   2  F4   (B)  #1423 M_CHA_DQ3          PIN IDIMMA0.10
$547       4.038     3.290   2  F4   (B)  #1464 M_CHA_DQS0#        PIN IDIMMA0.6
$548       3.959     3.290   2  F4   (B)  #1401 M_CHA_DQ1          PIN IDIMMA0.4
$549       3.920     3.365   2  E4   (B)  #1400 M_CHA_DQ0          PIN IDIMMA0.3
$550       4.077     3.365   2  E4   (B)  #1465 M_CHA_DQS0         PIN IDIMMA0.7
$551       4.156     3.365   2  E4   (B)  #1412 M_CHA_DQ2          PIN IDIMMA0.9
$552       4.313     3.365   2  E4   (B)  #1463 M_CHA_DQ9          PIN IDIMMA0.13
$553       4.392     3.365   2  E4   (B)  #1466 M_CHA_DQS1#        PIN IDIMMA0.15
$554       4.550     3.365   2  E4   (B)  #1403 M_CHA_DQ11         PIN IDIMMA0.19
$555       4.628     3.365   2  E4   (B)  #1408 M_CHA_DQ16         PIN IDIMMA0.21
$556       4.589     3.440   2  E4   (B)  #1413 M_CHA_DQ20         PIN IDIMMA0.140
$557       4.510     3.440   2  E4   (B)  #1407 M_CHA_DQ15         PIN IDIMMA0.138
$558       4.274     3.440   2  E4   (B)  #1405 M_CHA_DQ13         PIN IDIMMA0.132
$559       4.117     3.440   2  E4   (B)  #1456 M_CHA_DQ6          PIN IDIMMA0.128
$560       3.880     3.440   2  E4   (B)  #1434 M_CHA_DQ4          PIN IDIMMA0.122
$561       3.920     3.515   2  E4   (B)  #1445 M_CHA_DQ5          PIN IDIMMA0.123
$562       4.156     3.515   2  E4   (B)  #1461 M_CHA_DQ7          PIN IDIMMA0.129
$563       4.235     3.515   2  E4   (B)  #1404 M_CHA_DQ12         PIN IDIMMA0.131
$564       4.471     3.515   2  E4   (B)  #1406 M_CHA_DQ14         PIN IDIMMA0.137
$565       4.628     3.515   2  E4   (B)  #1414 M_CHA_DQ21         PIN IDIMMA0.141
$566       4.865     3.515   2  E4   (B)  #1416 M_CHA_DQ23         PIN IDIMMA0.147
$567       4.943     3.515   2  E4   (B)  #1421 M_CHA_DQ28         PIN IDIMMA0.149
$568       5.180     3.515   2  E5   (B)  #1424 M_CHA_DQ30         PIN IDIMMA0.155
$569       5.337     3.515   2  E5   (B)  #1389 MA_ECC_CB5         PIN IDIMMA0.159
$570       5.573     3.515   2  E5   (B)  #1391 MA_ECC_CB7         PIN IDIMMA0.165
$571       5.888     3.515   2  E5   (B)  #1397 M_CHA_CKE1       V PIN IDIMMA0.169
$572       5.967     3.515   2  E5   (B)  #1371 M_CHA_MAA15        PIN IDIMMA0.171
$573       6.006     3.440   2  E5   (B)  #1370 M_CHA_MAA14        PIN IDIMMA0.172
$574       6.006     3.290   2  F5   (B)  #1382 M_CHA_BA2          PIN IDIMMA0.52
$575       5.928     3.290   2  F5   (B)  #1396 M_CHA_CKE0       V PIN IDIMMA0.50
$576       5.888     3.209   2  F5   (B)  #1511 M_CHA_CKE3       V PIN IDIMMA1.169
$577       5.534     3.440   2  E5   (B)  #1390 MA_ECC_CB6         PIN IDIMMA0.164
$578       5.298     3.440   2  E5   (B)  #1388 MA_ECC_CB4         PIN IDIMMA0.158
$579       5.219     3.440   2  E5   (B)  #1425 M_CHA_DQ31         PIN IDIMMA0.156
$580       4.983     3.440   2  E4   (B)  #1422 M_CHA_DQ29         PIN IDIMMA0.150
$581       4.825     3.440   2  E4   (B)  #1415 M_CHA_DQ22         PIN IDIMMA0.146
$582       4.786     3.365   2  E4   (B)  #1469 M_CHA_DQS2         PIN IDIMMA0.25
$583       4.865     3.365   2  E4   (B)  #1410 M_CHA_DQ18         PIN IDIMMA0.27
$584       5.022     3.365   2  E5   (B)  #1418 M_CHA_DQ25         PIN IDIMMA0.31
$585       5.101     3.365   2  E5   (B)  #1470 M_CHA_DQS3#        PIN IDIMMA0.33
$586       5.258     3.365   2  E5   (B)  #1420 M_CHA_DQ27         PIN IDIMMA0.37
$587       5.337     3.365   2  E5   (B)  #1384 MA_ECC_CB0         PIN IDIMMA0.39
$588       5.495     3.365   2  E5   (B)  #1493 M_CHA_DQS8         PIN IDIMMA0.43
$589       5.573     3.365   2  E5   (B)  #1386 MA_ECC_CB2         PIN IDIMMA0.45
$590       5.613     3.290   2  F5   (B)  #1387 MA_ECC_CB3         PIN IDIMMA0.46
$591       5.455     3.290   2  F5   (B)  #1492 M_CHA_DQS8#        PIN IDIMMA0.42
$592       5.376     3.290   2  F5   (B)  #1385 MA_ECC_CB1         PIN IDIMMA0.40
$593       5.219     3.290   2  F5   (B)  #1419 M_CHA_DQ26         PIN IDIMMA0.36
$594       5.140     3.290   2  F5   (B)  #1471 M_CHA_DQS3         PIN IDIMMA0.34
$595       4.983     3.290   2  F4   (B)  #1417 M_CHA_DQ24         PIN IDIMMA0.30
$596       4.904     3.290   2  F4   (B)  #1411 M_CHA_DQ19         PIN IDIMMA0.28
$597       5.928     2.984   2  F5   (B)  #1510 M_CHA_CKE2       V PIN IDIMMA1.50
$598       5.888     2.666   2  F5   (B)  #1569 M_CHB_CKE1       V PIN IDIMMB0.169
$599       5.534     2.592   2  F5   (B)  #1562 MB_ECC_CB6         PIN IDIMMB0.164
$600       5.298     2.592   2  F5   (B)  #1560 MB_ECC_CB4         PIN IDIMMB0.158
$601       5.219     2.592   2  F5   (B)  #1597 M_CHB_DQ31         PIN IDIMMB0.156
$602       4.983     2.592   2  F4   (B)  #1594 M_CHB_DQ29         PIN IDIMMB0.150
$603       4.865     2.517   2  F4   (B)  #1582 M_CHB_DQ18         PIN IDIMMB0.27
$604       5.022     2.517   2  F5   (B)  #1590 M_CHB_DQ25         PIN IDIMMB0.31
$605       5.101     2.517   2  F5   (B)  #1642 M_CHB_DQS3#        PIN IDIMMB0.33
$606       5.258     2.517   2  F5   (B)  #1592 M_CHB_DQ27         PIN IDIMMB0.37
$607       5.337     2.517   2  F5   (B)  #1556 MB_ECC_CB0         PIN IDIMMB0.39
$608       5.495     2.517   2  F5   (B)  #1665 M_CHB_DQS8         PIN IDIMMB0.43
$609       5.573     2.517   2  F5   (B)  #1558 MB_ECC_CB2         PIN IDIMMB0.45
$610       5.928     2.442   2  F5   (B)  #1568 M_CHB_CKE0       V PIN IDIMMB0.50
$611       5.613     2.442   2  F5   (B)  #1559 MB_ECC_CB3         PIN IDIMMB0.46
$612       5.455     2.442   2  F5   (B)  #1664 M_CHB_DQS8#        PIN IDIMMB0.42
$613       5.376     2.442   2  F5   (B)  #1557 MB_ECC_CB1         PIN IDIMMB0.40
$614       5.219     2.442   2  F5   (B)  #1591 M_CHB_DQ26         PIN IDIMMB0.36
$615       5.140     2.442   2  F5   (B)  #1643 M_CHB_DQS3         PIN IDIMMB0.34
$616       4.983     2.442   2  F4   (B)  #1589 M_CHB_DQ24         PIN IDIMMB0.30
$617       4.904     2.442   2  F4   (B)  #1583 M_CHB_DQ19         PIN IDIMMB0.28
$618       4.865     2.260   2  F4   (B)  #1588 M_CHB_DQ23       V PIN IDIMMB1.147
$619       4.943     2.260   2  F4   (B)  #1593 M_CHB_DQ28       V PIN IDIMMB1.149
$620       5.180     2.260   2  F5   (B)  #1596 M_CHB_DQ30       V PIN IDIMMB1.155
$621       5.337     2.260   2  F5   (B)  #1561 MB_ECC_CB5       V PIN IDIMMB1.159
$622       5.573     2.260   2  F5   (B)  #1563 MB_ECC_CB7       V PIN IDIMMB1.165
$623       5.888     2.260   2  F5   (B)  #1683 M_CHB_CKE3       V PIN IDIMMB1.169
$624       5.967     2.260   2  F5   (B)  #1543 M_CHB_MAA15      V PIN IDIMMB1.171
$625       5.928     2.036   2  G5   (B)  #1682 M_CHB_CKE2       V PIN IDIMMB1.50
$626       6.479     2.036   2  G6   (B)  #1680 M_CHB_CLK3#      V PIN IDIMMB1.64
$627       6.439     2.111   2  F6   (B)  #1681 M_CHB_CLK3       V PIN IDIMMB1.63
$628       6.479     2.186   2  F6   (B)  #1679 M_CHB_CLK2       V PIN IDIMMB1.184
$629       6.951     2.036   2  G6   (B)  #1685 M_CHB_CS#3       V PIN IDIMMB1.76
$630       6.991     2.111   2  F6   (B)  #1703 M_CHB_ODT3       V PIN IDIMMB1.77
$631       7.148     2.260   2  F6   (B)  #1603 M_CHB_DQ37       V PIN IDIMMB1.201
$632       6.912     2.260   2  F6   (B)  #1702 M_CHB_ODT2       V PIN IDIMMB1.195
$633       6.833     2.260   2  F6   (B)  #1684 M_CHB_CS#2       V PIN IDIMMB1.193
$634       6.518     2.260   2  F6   (B)  #1678 M_CHB_CLK2#      V PIN IDIMMB1.185
$635       6.361     2.260   2  F6   (B)  #1537 M_CHB_MAA1       V PIN IDIMMB1.181
$636       6.203     2.260   2  F5   (B)  #1550 M_CHB_MAA8       V PIN IDIMMB1.177
$637       6.124     2.260   2  F5   (B)  #1551 M_CHB_MAA9       V PIN IDIMMB1.175
$638       6.006     2.442   2  F5   (B)  #1554 M_CHB_BA2          PIN IDIMMB0.52
$639       6.164     2.442   2  F5   (B)  #1549 M_CHB_MAA7         PIN IDIMMB0.56
$640       6.243     2.442   2  F5   (B)  #1547 M_CHB_MAA5         PIN IDIMMB0.58
$641       6.479     2.442   2  F6   (B)  #1566 M_CHB_CLK1#      V PIN IDIMMB0.64
$642       6.715     2.442   2  F6   (B)  #1538 M_CHB_MAA10        PIN IDIMMB0.70
$643       6.873     2.442   2  F6   (B)  #1555 M_CHB_CAS#         PIN IDIMMB0.74
$644       6.951     2.442   2  F6   (B)  #1571 M_CHB_CS#1       V PIN IDIMMB0.76
$645       7.187     2.442   2  F6   (B)  #1599 M_CHB_DQ33         PIN IDIMMB0.82
$646       7.148     2.517   2  F6   (B)  #1598 M_CHB_DQ32         PIN IDIMMB0.81
$647       6.991     2.517   2  F6   (B)  #1671 M_CHB_ODT1       V PIN IDIMMB0.77
$648       6.833     2.517   2  F6   (B)  #1674 M_CHB_WE#          PIN IDIMMB0.73
$649       6.754     2.517   2  F6   (B)  #1552 M_CHB_BA0          PIN IDIMMB0.71
$650       6.439     2.517   2  F6   (B)  #1567 M_CHB_CLK1       V PIN IDIMMB0.63
$651       6.361     2.517   2  F6   (B)  #1544 M_CHB_MAA2         PIN IDIMMB0.61
$652       6.282     2.517   2  F6   (B)  #1546 M_CHB_MAA4         PIN IDIMMB0.59
$653       6.124     2.517   2  F5   (B)  #1539 M_CHB_MAA11        PIN IDIMMB0.55
$654       6.006     2.592   2  F5   (B)  #1542 M_CHB_MAA14        PIN IDIMMB0.172
$655       6.085     2.592   2  F5   (B)  #1540 M_CHB_MAA12        PIN IDIMMB0.174
$656       6.243     2.592   2  F5   (B)  #1548 M_CHB_MAA6         PIN IDIMMB0.178
$657       6.321     2.592   2  F6   (B)  #1545 M_CHB_MAA3         PIN IDIMMB0.180
$658       6.479     2.592   2  F6   (B)  #1565 M_CHB_CLK0       V PIN IDIMMB0.184
$659       6.518     2.666   2  F6   (B)  #1564 M_CHB_CLK0#      V PIN IDIMMB0.185
$660       6.636     2.592   2  F6   (B)  #1536 M_CHB_MAA0         PIN IDIMMB0.188
$661       6.715     2.592   2  F6   (B)  #1553 M_CHB_BA1          PIN IDIMMB0.190
$662       6.794     2.592   2  F6   (B)  #1672 M_CHB_RAS#         PIN IDIMMB0.192
